score
0.19191387522452097
0.9221837622792357
1.8405514220057118
1.4046017785775335
1.8638356345807072
1.0082297088475063
0.4919972586144451
0.9601650865808596
1.2650758904351633
1.0792396557786703
1.9035618659474929
1.0744219732218037
0.9536224977242992
1.4121378766234176
2.4444700358702525
1.4884209076039623
1.022627467522776
1.863488428966638
1.0287644558998754
2.0513103136919124
2.008027701627511
2.2234138326832644
1.640743162190275
0.7808845703860685
1.6898112596327852
2.5540262807318914
1.4862752024730668
1.065025612654715
0.6033486264488268
1.482443128330897
0.466281034082229
1.2694641547141987
0.9329571306766865
1.7876583324827706
2.45710739051666
2.947645371807713
1.4933546035346508
1.1452126958601982
2.428415465737508
1.547430172061504
0.46263217131562084
0.8647722250427612
0.9781282882661569
0.9493354679517098
0.4802789965845128
0.6107781236118857
0.5529234481523031
0.8411739001293399
1.7937627090568222
0.9975907798451432
